order_date,Sales_QTY,Sales_amount,currency,User_id,Restaurant_id
2/16/2018,13,26333,INR,5585,102974
2/22/2018,1,347,INR,38645,407809
2/22/2018,3,6125,INR,10203,449485
2/23/2018,5,10824,INR,67120,307378
2/26/2018,1,3065,INR,79141,287492
3/1/2018,1,1380,INR,60962,523168
3/2/2018,2,3843,INR,92817,516222
3/5/2018,1,3065,INR,49581,568635
3/6/2018,1,3065,INR,39108,128425
3/8/2018,1,3065,INR,84461,448443
3/9/2018,1,3065,INR,48584,246075
3/15/2018,3,6130,INR,9754,103437
3/19/2018,1,3065,INR,3965,500301
3/19/2018,5,10884,INR,34579,475181
3/20/2018,1,3065,INR,27387,280486
3/21/2018,1,3065,INR,72321,266902
3/21/2018,1,343,INR,89728,565945
3/23/2018,1,3065,INR,19256,461374
3/23/2018,1,690,INR,16146,73714
3/27/2018,1,3065,INR,76703,89139
3/28/2018,1,3065,INR,92194,538418
3/29/2018,1,3065,INR,18661,571498
3/29/2018,1,1380,INR,89047,266889
4/4/2018,1,3065,INR,43401,546952
4/6/2018,5,12250,INR,41639,266925
4/11/2018,2,4130,INR,67395,79628
4/12/2018,3,6125,INR,57953,452112
4/12/2018,14,32653,INR,38516,517975
4/13/2018,11,37690,INR,86042,103442
4/17/2018,1,3065,INR,23771,74422
4/18/2018,2,3444,INR,53897,74352
4/19/2018,4,9190,INR,49850,559786
4/20/2018,1,3065,INR,91310,74578
4/23/2018,1,3065,INR,74952,432387
4/24/2018,2,3056,INR,38203,475988
4/27/2018,10,34157,INR,93533,326710
4/27/2018,1,3065,INR,5060,171258
4/30/2018,1,3065,INR,87675,75774
4/30/2018,2,3056,INR,25141,99204
4/30/2018,1,2065,INR,40675,137924
5/3/2018,3,6125,INR,14037,127111
5/3/2018,1,1380,INR,81168,536536
5/4/2018,4,9190,INR,66342,455514
5/7/2018,6,20023,INR,27848,81553
5/9/2018,1,3065,INR,12099,442867
5/9/2018,13,28269,INR,94458,269557
5/14/2018,1,3065,INR,73349,102886
5/14/2018,2,3056,INR,76000,510896
5/15/2018,2,3056,INR,19311,88366
5/16/2018,1,3065,INR,32422,87254
5/16/2018,13,28269,INR,66429,576803
5/17/2018,1,1176,INR,29447,576802
5/17/2018,3,6125,INR,2924,576806
5/17/2018,27,56537,INR,91237,565659
5/18/2018,5,16491,INR,69132,74564
5/18/2018,1,3065,INR,96769,85788
5/18/2018,13,28269,INR,72278,515217
5/21/2018,2,3056,INR,9678,551549
5/22/2018,2,3056,INR,60639,431107
5/23/2018,1,3065,INR,4701,542040
5/24/2018,1,3065,INR,78131,517758
5/25/2018,1,3065,INR,36872,104728
5/28/2018,4,14134,INR,4457,95336
5/30/2018,3,6125,INR,14721,388884
6/1/2018,5,16491,INR,76266,74354
6/1/2018,1,3065,INR,37329,572027
6/4/2018,1,3065,INR,83687,492176
6/5/2018,1,3065,INR,46211,84614
6/7/2018,3,6125,INR,18746,576197
6/11/2018,11,40046,INR,63725,91226
6/11/2018,1,3065,INR,6566,455322
6/12/2018,1,3065,INR,53572,316298
6/12/2018,1,338,INR,11484,575821
6/13/2018,1,3065,INR,90280,560838
6/14/2018,5,12250,INR,52326,464580
6/14/2018,7,14407,INR,64506,148334
6/15/2018,3,6125,INR,41878,547126
6/19/2018,7,25912,INR,46817,418001
6/19/2018,27,52667,INR,35412,473254
6/19/2018,1,3065,INR,30225,528772
6/19/2018,1,338,INR,90470,74330
6/19/2018,2,4319,INR,12148,392449
6/20/2018,1,3065,INR,510,81551
6/20/2018,108,251903,INR,9649,151719
6/21/2018,5,12250,INR,81902,576805
6/21/2018,1,1440,INR,13880,546056
6/25/2018,6,21199,INR,88038,528722
6/25/2018,1,3065,INR,49090,102899
6/27/2018,3,6125,INR,81003,537846
6/28/2018,3,6125,INR,16635,497337
6/28/2018,1,361,INR,58138,366063
6/29/2018,1,3065,INR,87344,537959
7/2/2018,16,55356,INR,37182,576992
7/2/2018,1,3065,INR,79173,552620
7/5/2018,4,9190,INR,48268,492330
7/6/2018,3,6125,INR,6928,421422
7/9/2018,8,29444,INR,74134,499778
7/9/2018,1,3065,INR,11430,558581
7/10/2018,1,3065,INR,22454,73715
7/10/2018,1,338,INR,40394,76028
7/10/2018,1,1440,INR,14213,403976
7/11/2018,1,3065,INR,59708,528550
7/12/2018,1,2162,INR,70139,74820
7/13/2018,1,3065,INR,82275,453126
7/16/2018,1,3065,INR,11655,452871
7/17/2018,2,7065,INR,75985,495095
7/17/2018,5,12250,INR,25671,90049
7/19/2018,3,6125,INR,35261,307799
7/19/2018,13,28269,INR,18787,73718
7/20/2018,1,1440,INR,33006,144020
7/25/2018,3,6125,INR,30498,467392
7/26/2018,1,3065,INR,67351,298875
7/27/2018,1,3065,INR,67321,539533
7/30/2018,1,3065,INR,66706,74355
7/30/2018,1,2162,INR,50290,85604
8/1/2018,1,3065,INR,82552,75401
8/2/2018,1,3065,INR,30933,301904
8/2/2018,24,55977,INR,14545,499779
8/3/2018,1,3065,INR,25642,446436
8/6/2018,1,3065,INR,98571,546780
8/8/2018,3,6125,INR,86367,94630
8/9/2018,1,3065,INR,69140,458346
8/9/2018,5,10495,INR,65653,539572
8/10/2018,13,45935,INR,91850,573756
8/10/2018,3,6125,INR,44775,546483
8/13/2018,3,6125,INR,62130,580176
8/13/2018,15,34986,INR,19493,544713
8/14/2018,1,3065,INR,83608,499726
8/14/2018,13,28269,INR,93605,289939
8/17/2018,4,9190,INR,22855,544374
8/17/2018,15,34986,INR,73208,514927
8/20/2018,10,36509,INR,724,540398
8/21/2018,5,12250,INR,12918,539546
8/21/2018,1,338,INR,34133,506713
8/22/2018,1,3065,INR,83974,171108
8/23/2018,3,6125,INR,29112,537104
8/23/2018,12,27991,INR,41398,486674
8/24/2018,3,6125,INR,25025,73719
8/27/2018,13,45935,INR,41578,82201
8/29/2018,1,3065,INR,32674,467390
8/29/2018,1,361,INR,62628,388016
8/31/2018,7,15315,INR,52518,338474
8/31/2018,20,45481,INR,45877,361090
9/3/2018,40,140157,INR,86958,562845
9/3/2018,1,3065,INR,47199,502148
9/3/2018,8,17495,INR,44803,74332
9/4/2018,13,28269,INR,71390,540990
9/6/2018,15,34986,INR,79889,556825
9/6/2018,1,361,INR,30677,553306
9/7/2018,1,3065,INR,89064,548076
9/7/2018,26,59477,INR,7122,560249
9/7/2018,1,1079,INR,45445,445852
9/10/2018,3,6125,INR,32348,498050
9/12/2018,1,681,INR,13589,419455
9/13/2018,3,6130,INR,34586,361091
9/13/2018,8,17495,INR,42564,350727
9/13/2018,1,1440,INR,94577,498280
9/14/2018,3,6125,INR,57424,403941
9/17/2018,1,3065,INR,62685,517961
9/18/2018,1,676,INR,36189,525182
9/19/2018,1,3065,INR,91314,349776
9/21/2018,1,3065,INR,48906,133310
9/21/2018,13,28269,INR,79306,482889
9/24/2018,1,3065,INR,5743,361092
9/26/2018,12,24792,INR,69784,517952
9/26/2018,1,3065,INR,28738,570224
9/27/2018,1,3065,INR,50996,103198
9/28/2018,1,3065,INR,9074,227391
9/28/2018,1,1440,INR,74834,531980
10/1/2018,6,11519,INR,91660,75858
10/1/2018,1,3065,INR,22027,443253
10/1/2018,1,1356,INR,51216,85239
10/2/2018,1,1019,INR,25885,444613
10/3/2018,1,3065,INR,19767,451787
10/8/2018,1,1176,INR,84773,475960
10/8/2018,1,1398,INR,87672,394293
10/8/2018,3,6125,INR,38837,336607
10/9/2018,4,9190,INR,55648,480986
10/11/2018,1,3065,INR,87198,361094
10/11/2018,8,17495,INR,86814,74317
10/11/2018,1,722,INR,28896,101118
10/12/2018,8,17463,INR,3341,361097
10/12/2018,5,12250,INR,83367,350553
10/12/2018,80,169606,INR,14190,503765
10/15/2018,8,17495,INR,96236,361096
10/17/2018,1,3065,INR,98358,220398
10/17/2018,1,338,INR,28786,97071
10/17/2018,13,28269,INR,72573,444286
10/18/2018,1,3065,INR,48617,433540
10/18/2018,8,17495,INR,95302,361098
10/18/2018,1,361,INR,80586,451853
10/19/2018,1,3065,INR,60657,502211
10/19/2018,13,28269,INR,80097,281883
10/22/2018,2,3495,INR,74788,447501
10/22/2018,3,6125,INR,2145,551835
10/22/2018,3,6995,INR,49982,572729
10/23/2018,1,1745,INR,20580,356018
10/23/2018,1,722,INR,25574,231226
10/24/2018,2,4190,INR,97974,410155
10/25/2018,1,3065,INR,46266,518783
10/25/2018,17,38486,INR,10027,371093
10/29/2018,1,3065,INR,77155,361095
10/29/2018,23,52481,INR,8977,361093
10/30/2018,17,35963,INR,63323,357340
10/30/2018,13,28269,INR,69927,511136
10/31/2018,1,3065,INR,28874,578362
11/1/2018,15,33690,INR,59433,572958
11/1/2018,13,28269,INR,40155,393963
11/2/2018,3,6125,INR,20050,352457
11/2/2018,1,722,INR,31490,528264
11/5/2018,4,9190,INR,94682,431491
11/6/2018,18,38060,INR,79932,247696
11/6/2018,8,17495,INR,24335,422958
11/6/2018,13,28269,INR,91685,408108
11/7/2018,11,23394,INR,99816,322586
11/8/2018,4,9190,INR,63990,74565
11/8/2018,9,20991,INR,77479,225854
11/9/2018,21,43991,INR,67974,571409
11/12/2018,3,6125,INR,2258,572735
11/12/2018,15,34986,INR,92377,294480
11/12/2018,13,28269,INR,9479,572722
11/13/2018,1,3065,INR,46292,566482
11/13/2018,13,28269,INR,13511,554445
11/14/2018,1,3065,INR,10113,444815
11/15/2018,3,6125,INR,48448,444811
11/15/2018,8,17495,INR,71875,443523
11/16/2018,37,77870,INR,7640,445920
11/16/2018,13,28269,INR,7779,459971
11/20/2018,8,17495,INR,96257,499525
11/20/2018,13,28269,INR,254,102810
11/21/2018,1,3065,INR,62919,510962
11/22/2018,3,6125,INR,4720,82200
11/22/2018,23,52481,INR,94179,431608
11/22/2018,13,28269,INR,81504,74358
11/23/2018,6,13264,INR,49206,97068
11/23/2018,4,9190,INR,42404,102802
11/23/2018,17,36014,INR,50120,408627
11/26/2018,58,121509,INR,40090,322285
11/27/2018,13,28269,INR,66736,556578
11/27/2018,33,72028,INR,50995,82202
11/29/2018,22,46444,INR,75516,506239
11/29/2018,1,3065,INR,74345,310682
11/29/2018,8,17495,INR,76973,570727
11/29/2018,13,28269,INR,82301,136670
12/3/2018,1,3065,INR,57434,461094
12/3/2018,8,17495,INR,90199,498171
12/4/2018,1,3065,INR,47082,332160
12/4/2018,13,28269,INR,34059,474279
12/6/2018,1,3065,INR,96905,432150
12/6/2018,15,34986,INR,75069,460456
12/6/2018,13,28269,INR,46778,445122
12/7/2018,59,122898,INR,66148,162505
12/10/2018,1,3065,INR,24303,141535
12/10/2018,23,52481,INR,85732,532082
12/10/2018,13,28269,INR,36955,488581
12/12/2018,1,3065,INR,26161,578206
12/13/2018,9,19556,INR,65999,562348
12/13/2018,1,3065,INR,99142,564616
12/13/2018,8,17495,INR,28751,438097
12/14/2018,18,38407,INR,14748,426191
12/14/2018,4,9190,INR,89644,559813
12/17/2018,3,6125,INR,1432,115428
12/17/2018,8,17495,INR,59408,485552
12/17/2018,1,338,INR,60035,541486
12/18/2018,11,24491,INR,8791,472434
12/20/2018,3,6125,INR,12260,421647
12/20/2018,72,167935,INR,1614,465174
12/21/2018,108,226963,INR,59014,559784
12/21/2018,4,9190,INR,89504,453341
12/21/2018,67,141343,INR,71199,549840
12/28/2018,5,12250,INR,71716,505381
1/4/2019,27,62977,INR,26960,472376
1/7/2019,1,3065,INR,17932,482039
1/7/2019,1,338,INR,38843,462645
1/7/2019,27,56532,INR,16649,575687
1/8/2019,8,17458,INR,78994,544403
1/8/2019,12,27565,INR,95744,427837
1/8/2019,1,338,INR,92700,528890
1/10/2019,1,3065,INR,4417,551252
1/11/2019,18,38065,INR,36575,488148
1/11/2019,1,722,INR,9989,526887
1/14/2019,1,3065,INR,13482,536857
1/14/2019,1,338,INR,91825,561172
1/15/2019,13,28269,INR,77041,566547
1/16/2019,12,27565,INR,46366,138090
1/17/2019,13,28269,INR,15365,473334
1/18/2019,20,41898,INR,30015,476908
1/18/2019,12,27565,INR,20183,93961
1/21/2019,45,104958,INR,13264,134461
1/21/2019,1,722,INR,96102,330534
1/24/2019,13,28269,INR,78704,476883
1/25/2019,53,113074,INR,86529,572361
1/28/2019,55,115921,INR,44086,483237
1/28/2019,24,55977,INR,75966,476890
1/30/2019,45,104958,INR,62681,490533
1/31/2019,8,18375,INR,11325,502100
1/31/2019,18,41981,INR,6598,482097
1/31/2019,13,28269,INR,48344,476843
1/31/2019,1,722,INR,93204,293162
2/1/2019,15,31421,INR,97026,570636
2/4/2019,34,71231,INR,35994,560050
2/5/2019,1,722,INR,74308,127952
2/7/2019,11,24500,INR,74119,94936
2/7/2019,15,34986,INR,14952,551372
2/7/2019,13,28269,INR,52045,559547
2/8/2019,26,55167,INR,34446,541838
2/8/2019,13,28269,INR,26724,102801
2/11/2019,8,17495,INR,84076,387997
2/12/2019,5,12250,INR,4154,469550
2/12/2019,13,28269,INR,49510,444611
2/13/2019,12,27565,INR,15577,465229
2/14/2019,7,15315,INR,66050,474322
2/14/2019,6,13995,INR,46818,234114
2/14/2019,13,28269,INR,70121,470263
2/15/2019,62,129546,INR,24571,292523
2/15/2019,4,9190,INR,39773,207870
2/15/2019,13,28269,INR,73173,567569
2/18/2019,3,6125,INR,92579,567582
2/18/2019,8,17495,INR,80646,469180
2/19/2019,3,6125,INR,59123,469582
2/19/2019,1,338,INR,73222,524332
2/19/2019,13,28269,INR,90868,514267
2/21/2019,5,12250,INR,88904,447601
2/21/2019,15,34986,INR,32952,551721
2/22/2019,38,79273,INR,29162,570780
2/22/2019,1,3065,INR,73440,430637
2/25/2019,1,3065,INR,11533,314860
2/25/2019,1,338,INR,5110,102818
2/26/2019,1,3065,INR,26360,556500
2/26/2019,1,338,INR,77230,548492
2/26/2019,13,28269,INR,3927,212266
2/27/2019,1,3065,INR,98227,143805
2/28/2019,3,6125,INR,27171,465590
3/1/2019,12,25144,INR,12635,558030
3/4/2019,1,3065,INR,47558,452101
3/5/2019,8,17495,INR,10983,503498
3/5/2019,1,338,INR,56749,559773
3/5/2019,13,28269,INR,79141,558743
3/7/2019,3,6125,INR,43053,562904
3/8/2019,6,12921,INR,74794,500585
3/8/2019,1,3065,INR,80512,494960
3/11/2019,1,3065,INR,82289,574576
3/11/2019,8,17495,INR,26337,432384
3/11/2019,1,681,INR,62892,390282
3/12/2019,1,3065,INR,44955,539030
3/13/2019,1,3065,INR,96082,505383
3/14/2019,1,3065,INR,8989,472777
3/14/2019,8,17495,INR,39466,520740
3/15/2019,31,64250,INR,82342,557549
3/15/2019,3,6125,INR,93730,528654
3/19/2019,1,3065,INR,4928,489445
3/21/2019,1,3065,INR,78134,503361
3/21/2019,3,6995,INR,24384,358527
3/21/2019,13,28269,INR,25573,449714
3/25/2019,1,3065,INR,16518,288385
3/25/2019,3,6995,INR,55274,507668
3/25/2019,1,681,INR,87218,564301
3/26/2019,1,3065,INR,61400,490544
3/27/2019,1,3065,INR,10343,488573
3/28/2019,3,6995,INR,72366,550337
3/29/2019,12,25491,INR,22462,562538
3/29/2019,13,28269,INR,91808,552243
3/30/2019,8,17495,INR,38343,95337
4/1/2019,1,3065,INR,25998,293134
4/2/2019,1,3065,INR,18394,102843
4/4/2019,1,3065,INR,571,469183
4/4/2019,13,28269,INR,51557,500844
4/5/2019,3,6995,INR,58067,444308
4/8/2019,3,6125,INR,52257,131416
4/8/2019,8,17495,INR,72976,493087
4/8/2019,1,361,INR,70464,551975
4/9/2019,13,28269,INR,68210,556732
4/11/2019,1,3065,INR,39460,100103
4/11/2019,8,17495,INR,34007,556884
4/11/2019,13,28269,INR,15327,546351
4/11/2019,7,14407,INR,49975,417000
4/12/2019,1,3065,INR,60007,554166
4/15/2019,1,3065,INR,23518,503719
4/16/2019,1,3065,INR,69876,557067
4/16/2019,40,84806,INR,4725,85563
4/17/2019,1,3065,INR,62209,556815
4/18/2019,1,3065,INR,95257,416900
4/18/2019,15,34986,INR,20821,91693
4/23/2019,1,3065,INR,10390,437045
4/24/2019,1,3065,INR,36520,443529
4/25/2019,3,7204,INR,41895,483464
4/26/2019,3,6125,INR,66756,578006
4/26/2019,13,28269,INR,24363,496533
4/29/2019,1,338,INR,7738,569453
4/30/2019,13,28815,INR,56550,500541
5/1/2019,1,3065,INR,26884,496833
5/2/2019,15,34986,INR,20326,477859
5/2/2019,13,28269,INR,2651,436145
5/3/2019,3,6130,INR,86463,556692
5/3/2019,27,56537,INR,47801,578337
5/7/2019,3,6125,INR,43103,384769
5/9/2019,1,3065,INR,98538,445448
5/9/2019,1,338,INR,83511,81558
5/9/2019,7,14407,INR,72309,528758
5/10/2019,5,12250,INR,81361,360811
5/10/2019,15,34986,INR,4773,81559
5/10/2019,13,28269,INR,72649,74320
5/13/2019,1,338,INR,84353,505358
5/14/2019,13,28269,INR,71318,559651
5/14/2019,3,7204,INR,76535,271894
5/15/2019,3,7204,INR,22794,518238
5/16/2019,1,3065,INR,5465,564304
5/16/2019,8,17495,INR,24880,456187
5/16/2019,7,14407,INR,47752,468522
5/17/2019,1,1046,INR,54090,457230
5/17/2019,1,3065,INR,4258,402011
5/20/2019,2,3500,INR,77578,444620
5/20/2019,1,338,INR,83714,476604
5/20/2019,7,14407,INR,48858,115232
5/21/2019,4,9190,INR,26355,559629
5/21/2019,1,338,INR,87157,230704
5/21/2019,13,28269,INR,56775,545296
5/23/2019,1,3065,INR,22007,547630
5/23/2019,8,17495,INR,4176,553700
5/23/2019,3,7204,INR,93097,212191
5/24/2019,1,3065,INR,13562,572140
5/27/2019,1,1046,INR,13658,40184
5/28/2019,1,875,INR,58917,45635
5/28/2019,10,21296,INR,842,483947
5/28/2019,3,6125,INR,42488,483946
5/29/2019,1,3065,INR,37172,181107
5/29/2019,2,3500,INR,47186,380709
5/29/2019,13,28269,INR,71066,570238
5/30/2019,1,3065,INR,90452,483948
5/31/2019,1,1046,INR,97890,512355
5/31/2019,3,6125,INR,10686,332746
6/1/2019,15,34986,INR,54747,55560
6/3/2019,1,3065,INR,62588,377536
6/4/2019,1,3065,INR,6465,570471
6/5/2019,1,3065,INR,34033,491683
6/6/2019,1,3065,INR,31407,549524
6/6/2019,8,17495,INR,14745,248016
6/7/2019,1,875,INR,23791,303193
6/7/2019,1,1745,INR,29125,537527
6/7/2019,1,3065,INR,4907,158450
6/7/2019,13,28269,INR,94816,238436
6/10/2019,1,2796,INR,98269,431256
6/10/2019,1,3065,INR,76296,433315
6/11/2019,1,3065,INR,72310,286775
6/11/2019,1,338,INR,24619,571698
6/12/2019,3,6125,INR,51355,488029
6/13/2019,3,6125,INR,26860,423532
6/13/2019,15,34986,INR,9082,443240
6/13/2019,7,14407,INR,72506,378612
6/14/2019,13,27231,INR,43107,51094
6/14/2019,4,9190,INR,67021,52186
6/17/2019,1,3065,INR,4834,148407
6/18/2019,10,21606,INR,27235,121267
6/19/2019,4,9190,INR,24203,483939
6/20/2019,1,3065,INR,18517,411431
6/21/2019,1,1046,INR,36535,493611
6/21/2019,4,9190,INR,44708,431046
6/21/2019,13,28269,INR,69661,499152
6/21/2019,3,7204,INR,24254,481989
6/24/2019,9,17810,INR,63028,42220
6/24/2019,1,3065,INR,39273,525648
6/24/2019,8,17495,INR,74013,67209
6/25/2019,12,27565,INR,20685,99279
6/25/2019,1,338,INR,24716,351166
6/26/2019,1,3065,INR,92633,295493
6/27/2019,8,17495,INR,28630,548890
6/28/2019,2,3838,INR,85175,467202
6/28/2019,3,6125,INR,80918,400976
6/28/2019,13,28269,INR,56278,524564
7/1/2019,134,280384,INR,14006,534359
7/1/2019,1,338,INR,9465,486086
7/3/2019,1,1356,INR,9959,567093
7/3/2019,13,28269,INR,61317,374053
7/4/2019,15,34986,INR,10635,546599
7/4/2019,13,28269,INR,44557,126707
7/8/2019,3,5588,INR,62442,435410
7/8/2019,1,3065,INR,44263,158457
7/9/2019,1,3065,INR,45420,415807
7/11/2019,3,6125,INR,57895,481731
7/11/2019,15,34986,INR,59182,414836
7/12/2019,25,53074,INR,63569,509071
7/12/2019,13,28269,INR,39552,217533
7/15/2019,1,3065,INR,18059,260220
7/16/2019,4,9190,INR,56869,513577
7/16/2019,27,56537,INR,17692,511398
7/17/2019,1,338,INR,15159,400971
7/18/2019,3,6125,INR,67562,319888
7/18/2019,8,17495,INR,8797,488488
7/19/2019,13,28269,INR,37880,526751
7/22/2019,1,1046,INR,43351,443016
7/24/2019,1,3065,INR,94604,224293
7/25/2019,1,3065,INR,72254,59956
7/25/2019,8,17495,INR,29526,526750
7/25/2019,13,28269,INR,87462,283216
7/26/2019,19,39463,INR,36897,547434
7/26/2019,1,3065,INR,56771,59959
7/26/2019,13,28269,INR,50123,44500
7/29/2019,4,9190,INR,37897,91574
7/29/2019,8,17495,INR,36538,179463
7/30/2019,3,6125,INR,60253,39275
7/31/2019,1,3065,INR,48016,435826
8/1/2019,3,6125,INR,43863,41112
8/1/2019,4,10106,INR,12908,434735
8/1/2019,13,28269,INR,34000,570436
8/2/2019,1,875,INR,33738,499013
8/2/2019,8,16759,INR,19128,41117
8/2/2019,13,28269,INR,74173,41115
8/5/2019,55,114532,INR,84070,294586
8/5/2019,3,6125,INR,13538,392856
8/5/2019,8,17495,INR,27734,39270
8/6/2019,3,6125,INR,76037,390556
8/6/2019,13,28269,INR,16045,490310
8/7/2019,3,6125,INR,10687,464390
8/8/2019,4,9190,INR,60019,566187
8/8/2019,15,34991,INR,9733,574916
8/8/2019,13,28269,INR,47896,422628
8/9/2019,11,22556,INR,53888,71836
8/9/2019,4,9190,INR,9302,429155
8/12/2019,9,17810,INR,10578,156456
8/12/2019,5,12250,INR,48890,458958
8/12/2019,1,338,INR,98989,515531
8/12/2019,13,28269,INR,91653,388581
8/13/2019,1,3065,INR,46098,503307
8/13/2019,13,28269,INR,83730,524277
8/14/2019,4,9190,INR,44917,126633
8/15/2019,9,21440,INR,14375,121189
8/15/2019,15,34986,INR,30934,306313
8/15/2019,13,28269,INR,8403,377330
8/16/2019,25,52370,INR,17360,430490
8/16/2019,5,12250,INR,58165,65293
8/19/2019,1,2620,INR,78812,73923
8/19/2019,9,17810,INR,48544,434633
8/19/2019,27,56537,INR,27126,432334
8/21/2019,5,12250,INR,21850,436813
8/22/2019,4,9190,INR,29988,286625
8/23/2019,95,198681,INR,89275,524359
8/26/2019,8,16412,INR,29729,359806
8/27/2019,4,9190,INR,32361,317892
8/28/2019,1,3491,INR,45094,409355
8/30/2019,1,1745,INR,41466,194951
8/30/2019,5,12250,INR,69074,126626
8/30/2019,15,34986,INR,87492,549547
9/3/2019,3,6125,INR,23596,380885
9/4/2019,13,28269,INR,97764,477439
9/5/2019,45,104958,INR,22839,575905
9/6/2019,1,1745,INR,40597,369725
9/6/2019,14,28634,INR,7886,160975
9/6/2019,1,3065,INR,27605,100010
9/9/2019,1,3065,INR,71898,465349
9/9/2019,1,338,INR,93020,207651
9/10/2019,3,6125,INR,77410,434629
9/10/2019,13,28269,INR,43271,297640
9/11/2019,1,338,INR,46102,225064
9/12/2019,1,3065,INR,63507,524136
9/13/2019,1,2620,INR,7272,320942
9/13/2019,23,47838,INR,11182,320943
9/13/2019,3,6125,INR,14002,380873
9/13/2019,13,28269,INR,10140,479502
9/16/2019,1,3065,INR,8065,161829
9/17/2019,4,9190,INR,23591,518817
9/19/2019,4,9190,INR,67370,419255
9/19/2019,15,34986,INR,12057,507160
9/20/2019,23,47838,INR,25718,36760
9/20/2019,3,6125,INR,44956,306737
9/20/2019,13,28269,INR,40452,409978
9/23/2019,8,17495,INR,38445,577150
9/24/2019,1,3065,INR,57814,65764
9/24/2019,1,1356,INR,73529,512751
9/24/2019,13,28269,INR,85014,264213
9/25/2019,1,3065,INR,65441,555243
9/27/2019,23,47838,INR,33208,523644
9/27/2019,4,9190,INR,26058,558634
9/27/2019,13,28269,INR,80302,518058
9/30/2019,1,3065,INR,89425,149576
9/30/2019,1,338,INR,16435,433728
10/1/2019,1,3065,INR,29595,394715
10/1/2019,13,28269,INR,98423,489889
10/2/2019,1,875,INR,99998,243878
10/2/2019,3,6125,INR,70401,542291
10/3/2019,4,9190,INR,96886,197766
10/4/2019,9,19208,INR,88517,304680
10/4/2019,4,9190,INR,78860,419306
10/4/2019,13,28269,INR,82908,326350
10/7/2019,13,28269,INR,24323,354020
10/8/2019,1,2620,INR,9964,76424
10/8/2019,7,15315,INR,96239,493904
10/9/2019,1,3065,INR,33791,36763
10/10/2019,8,17495,INR,78098,512864
10/10/2019,13,28269,INR,29927,420648
10/11/2019,1,875,INR,86538,37733
10/11/2019,2,3491,INR,46110,566024
10/11/2019,3,6125,INR,71976,405368
10/14/2019,2,4366,INR,20230,59090
10/15/2019,5,12250,INR,23100,65412
10/16/2019,4,9190,INR,6184,475372
10/16/2019,13,28269,INR,70419,434927
10/18/2019,7,13620,INR,49479,523658
10/18/2019,27,56537,INR,95116,524506
10/21/2019,3,6986,INR,53045,564092
10/21/2019,7,15315,INR,10194,380893
10/22/2019,1,875,INR,70807,301180
10/22/2019,5,12250,INR,14059,455979
10/22/2019,1,338,INR,75552,82098
10/22/2019,13,28269,INR,37426,36753
10/24/2019,7,15315,INR,6771,568335
10/24/2019,8,17495,INR,92323,508483
10/25/2019,24,62847,INR,9783,231512
10/25/2019,254,532491,INR,69679,36757
10/25/2019,1,3065,INR,54115,431781
10/25/2019,13,28269,INR,97,36758
10/28/2019,1,338,INR,70298,327658
10/31/2019,3,6125,INR,91670,411954
10/31/2019,8,17495,INR,90571,241674
10/31/2019,27,56537,INR,43315,47998
11/1/2019,3,6125,INR,80345,114202
11/4/2019,1,2620,INR,43083,114203
11/4/2019,1,3065,INR,41420,62039
11/4/2019,1,338,INR,175,533431
11/5/2019,3,7856,INR,77316,339763
11/5/2019,1,3065,INR,69986,99672
11/5/2019,13,28269,INR,84398,358634
11/6/2019,1,3065,INR,32139,114207
11/7/2019,78,163769,INR,63695,51261
11/7/2019,4,9718,INR,1425,317846
11/8/2019,5,13097,INR,86555,77532
11/8/2019,4,9190,INR,45927,416291
11/11/2019,1,2037,INR,48728,126544
11/14/2019,1,3065,INR,40847,507069
11/14/2019,15,34986,INR,94439,568468
11/15/2019,19,39458,INR,90095,454677
11/15/2019,5,12250,INR,89304,328635
11/15/2019,13,28269,INR,201,474005
11/18/2019,1,3065,INR,91339,330936
11/19/2019,1,3065,INR,71736,407889
11/21/2019,11,29681,INR,79776,510100
11/21/2019,3,6125,INR,84696,164615
11/21/2019,8,17495,INR,39229,431556
11/22/2019,47,98472,INR,46107,62046
11/25/2019,1,3065,INR,90149,545645
11/26/2019,7,19204,INR,70494,579243
11/26/2019,13,28269,INR,16550,67617
